group,split,role,label,rel_path,score
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_105.bmp,0.4516383409500122
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_105.bmp,0.6460590958595276
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_107.bmp,0.5183896422386169
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_107.bmp,0.6560538411140442
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_107.bmp,0.6572267413139343
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_112.bmp,0.7957403659820557
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_112.bmp,0.758034884929657
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_112.bmp,0.46214401721954346
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_119.bmp,0.7204712629318237
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_119.bmp,0.4225351810455322
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_119.bmp,0.704157829284668
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_126.bmp,0.3828972280025482
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_126.bmp,0.5579416751861572
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_126.bmp,0.5369294285774231
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_130.bmp,0.4985935389995575
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_130.bmp,0.5105470418930054
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_130.bmp,0.34659475088119507
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_133.bmp,0.5331544280052185
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_133.bmp,0.37740808725357056
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_133.bmp,0.5355417132377625
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_136.bmp,0.45667481422424316
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_136.bmp,0.7210514545440674
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_136.bmp,0.6887176036834717
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_140.bmp,0.8405704498291016
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_140.bmp,0.8619037866592407
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_140.bmp,0.4908537268638611
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_48.bmp,0.6574848890304565
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_48.bmp,0.4056324362754822
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_48.bmp,0.6398378014564514
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_50.bmp,0.36244940757751465
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_50.bmp,0.5518460273742676
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_50.bmp,0.5536680817604065
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_52.bmp,0.700759768486023
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_52.bmp,0.7323825359344482
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_52.bmp,0.5047993659973145
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_57.bmp,0.5240339040756226
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_57.bmp,0.4089738726615906
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_57.bmp,0.509121298789978
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_64.bmp,0.35088568925857544
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_64.bmp,0.719247579574585
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_64.bmp,0.6780582666397095
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_74.bmp,0.5849000215530396
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_74.bmp,0.5664283633232117
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_74.bmp,0.3936997056007385
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_77.bmp,0.4473733901977539
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_77.bmp,0.33312511444091797
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_77.bmp,0.423184871673584
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_79.bmp,0.38872963190078735
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_79.bmp,0.6500927209854126
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_79.bmp,0.6637884974479675
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_81.bmp,0.7520755529403687
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_81.bmp,0.7326905727386475
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_81.bmp,0.5639940500259399
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_88.bmp,0.8110091686248779
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_88.bmp,0.5592665672302246
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_88.bmp,0.7621058225631714
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_89.bmp,0.4152676463127136
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_89.bmp,0.5677258372306824
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_89.bmp,0.5707020163536072
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_94.bmp,0.6815124750137329
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_94.bmp,0.710960865020752
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_94.bmp,0.47379589080810547
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_106.bmp,0.6785529851913452
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_106.bmp,0.4249144494533539
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_106.bmp,0.7137318849563599
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_115.bmp,0.41044288873672485
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_115.bmp,0.6068422198295593
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_115.bmp,0.6479006409645081
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_117.bmp,0.6506391763687134
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_117.bmp,0.6634268760681152
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_117.bmp,0.4161376953125
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_125.bmp,0.7954932451248169
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_125.bmp,0.43646439909935
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_125.bmp,0.8013269305229187
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_127.bmp,0.3620844781398773
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_127.bmp,0.5947378873825073
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_127.bmp,0.5772533416748047
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_128.bmp,0.8446963429450989
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_128.bmp,0.8098418116569519
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_128.bmp,0.48070940375328064
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_132.bmp,0.7498096823692322
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_132.bmp,0.5446195602416992
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_132.bmp,0.7161370515823364
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_133.bmp,0.618077278137207
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_133.bmp,1.128699541091919
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__4_133.bmp,1.117116093635559
